21.04.2015                                                                                                                                                                                                                                           Dynamic List Display                                                                                                                                                                                                                                                  1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  DTA                                     |DTA_TYPE|   RECORDS_ALL|REQUESTS_ALL|RECORDS_QUALOK|REQUESTS_QUALOK|RECORDS_ROLLUP|REQUESTS_ROLLUP|RECORDS_COMPR|REQUESTS_COMPR| RECORDS_ACTIV|REQUESTS_ACTIV|  RECORDS_PROC|REQUESTS_PROC|RECORDS_ERROR|REQUESTS_ERROR|RECORDS_TECHOK|REQUESTS_TECHOK|    TS_DATA_CHANGED|    TS_QUAL_CHANGED|    TS_ROLL_CHANGED|    TS_COMP_CHANGED|   TS_ACTIV_CHANGED|    TS_PROC_CHANGED|    TS_TECH_CHANGED|   TS_ERROR_CHANGED|DM_PSA_ALL|DM_PSA_EXIST|LAST_REQUEST|    TS_LAST_REQUEST|
|  8ZO00031                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,825,065,632 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00032                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,825,132,423 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00033                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,825,132,814 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00035                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,429,153,704 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00036                      P2WCLNT023|DTASRC  |        3,965 |          2 |            1 |             1 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |        3,964 |             1 |20,150,412,130,121 |20,150,308,130,136 |                 0 |                 0 |                 0 |                 0 |20,150,412,130,121 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00037                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,825,175,640 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00038                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,444 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00039                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,443 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00040                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,825,180,534 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00041                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,444 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00042                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,444 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00044                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,446 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00045                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,825,183,159 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00046                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,826,063,958 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00047                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,826,073,056 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00048                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,826,073,637 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00049                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,505 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00050                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,507 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00051                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,826,075,122 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00052                      P2WCLNT023|DTASRC  |           24 |          1 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |           24 |             1 |20,110,826,075,746 |                 0 |                 0 |                 0 |                 0 |                 0 |20,110,826,075,746 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00053                      P2WCLNT023|DTASRC  |      128,079 |        228 |          118 |           118 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |      127,961 |           110 |20,101,015,040,453 |20,100,930,003,649 |                 0 |                 0 |                 0 |                 0 |20,101,015,040,453 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00054                      P2WCLNT023|DTASRC  |        8,738 |         46 |           22 |            22 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |        8,716 |            24 |20,120,701,063,220 |20,120,701,063,220 |                 0 |                 0 |                 0 |                 0 |20,120,701,063,220 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00055                      P2WCLNT023|DTASRC  |          398 |          5 |            2 |             2 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          396 |             3 |20,140,209,130,150 |20,140,209,130,150 |                 0 |                 0 |                 0 |                 0 |20,140,209,130,150 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00057                      P2WCLNT023|DTASRC  |           30 |         30 |           29 |            29 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            1 |             1 |20,110,826,080,308 |20,110,826,080,308 |                 0 |                 0 |                 0 |                 0 |20,100,313,232,553 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00058                      P2WCLNT023|DTASRC  |   22,362,976 |         60 |        1,018 |            27 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |   22,361,958 |            33 |20,150,421,042,951 |20,150,420,044,514 |                 0 |                 0 |                 0 |                 0 |20,150,421,042,951 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00059                      P2WCLNT023|DTASRC  |    2,302,263 |         58 |           73 |            25 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    2,302,190 |            33 |20,150,421,034,536 |20,150,419,054,452 |                 0 |                 0 |                 0 |                 0 |20,150,421,034,536 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00060                      P2WCLNT023|DTASRC  |   28,937,277 |        227 |   10,770,365 |           103 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |   4,392,728 |           12 |   13,774,184 |           112 |20,150,421,174,344 |20,150,419,070,344 |                 0 |                 0 |                 0 |                 0 |20,150,421,174,344 |20,150,407,183,105 |        0 |          0 |          0 |                 0 |
|  8ZO00062                      P2WCLNT023|DTASRC  |    1,963,016 |        328 |           21 |            21 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    1,962,995 |           307 |20,120,313,065,003 |20,110,826,104,056 |                 0 |                 0 |                 0 |                 0 |20,120,313,065,003 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00063                      P2WCLNT023|DTASRC  |    2,981,378 |        328 |           42 |            21 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    2,981,336 |           307 |20,120,313,065,002 |20,110,826,105,102 |                 0 |                 0 |                 0 |                 0 |20,120,313,065,002 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00065                      P2WCLNT023|DTASRC  |           21 |         21 |           20 |            20 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            1 |             1 |20,111,019,055,716 |20,111,019,055,716 |                 0 |                 0 |                 0 |                 0 |20,110,826,131,852 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00066                      P2WCLNT023|DTASRC  |   26,568,707 |         18 |        1,149 |             8 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |   26,567,558 |            10 |20,150,405,090,152 |20,150,405,090,152 |                 0 |                 0 |                 0 |                 0 |20,150,405,090,152 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00067                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,111,019,062,038 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00068                      P2WCLNT023|DTASRC  |       97,598 |          7 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       97,598 |             7 |20,150,415,200,447 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,415,200,447 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00069                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,130,226,011,051 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00070                      P2WCLNT023|DTASRC  |   20,802,736 |         75 |          482 |            24 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |   20,802,254 |            51 |20,120,430,072,035 |20,120,430,072,035 |                 0 |                 0 |                 0 |                 0 |20,120,430,072,035 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00071                      P2WCLNT023|DTASRC  |      229,510 |        128 |           95 |            60 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |      229,415 |            68 |20,120,430,172,642 |20,120,429,174,422 |                 0 |                 0 |                 0 |                 0 |20,120,430,172,642 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00072                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,120,311,130,203 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00073                      P2WCLNT023|DTASRC  |      352,569 |          2 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |     352,565 |            1 |            4 |             1 |20,110,826,173,314 |                 0 |                 0 |                 0 |                 0 |                 0 |20,110,826,173,314 |20,100,427,135,545 |        0 |          0 |          0 |                 0 |
|  8ZO00074                      P2WCLNT023|DTASRC  |        9,701 |         29 |           67 |            26 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |       9,631 |            2 |            3 |             1 |20,110,826,172,549 |20,110,826,172,549 |                 0 |                 0 |                 0 |                 0 |20,110,826,172,549 |20,110,826,172,549 |        0 |          0 |          0 |                 0 |
|  8ZO00076                      P2WCLNT023|DTASRC  |      183,203 |         16 |           12 |             9 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |      183,191 |             7 |20,150,419,053,337 |20,150,412,130,122 |                 0 |                 0 |                 0 |                 0 |20,150,419,053,337 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00077                      P2WCLNT023|DTASRC  |   16,498,010 |        257 |          152 |           111 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |     967,936 |            9 |   15,529,925 |           138 |20,150,421,182,711 |20,150,419,070,345 |                 0 |                 0 |                 0 |                 0 |20,150,421,182,711 |20,150,418,000,858 |        0 |          0 |          0 |                 0 |
|  8ZO00078                      P2WCLNT023|DTASRC  |   11,204,764 |        258 |    1,666,530 |           129 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |   3,993,950 |            5 |    5,544,284 |           124 |20,150,421,184,200 |20,150,419,070,603 |                 0 |                 0 |                 0 |                 0 |20,150,421,184,200 |20,150,418,052,943 |        0 |          0 |          0 |                 0 |
|  8ZO00080                      P2WCLNT023|DTASRC  |           25 |         25 |           25 |            25 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,130,908,130,115 |20,130,908,130,115 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00081                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,120,108,152,708 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00082                      P2WCLNT023|DTASRC  |  108,748,397 |        188 |           92 |            45 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |  108,748,305 |           143 |20,120,430,112,418 |20,120,430,044,337 |                 0 |                 0 |                 0 |                 0 |20,120,430,112,418 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00084                      P2WCLNT023|DTASRC  |  425,698,788 |      8,157 |    1,810,665 |           237 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |     851,793 |            6 |  423,517,442 |         7,916 |20,150,421,033,855 |20,130,827,194,826 |                 0 |                 0 |                 0 |                 0 |20,150,421,033,855 |20,130,827,194,826 |        0 |          0 |          0 |                 0 |
|  8ZO00085                      P2WCLNT023|DTASRC  |   14,511,462 |      7,953 |          232 |           232 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |   14,511,230 |         7,721 |20,150,421,033,324 |20,110,826,180,913 |                 0 |                 0 |                 0 |                 0 |20,150,421,033,324 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00086                      P2WCLNT023|DTASRC  |   56,257,979 |     13,897 |          463 |           462 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |   56,257,516 |        13,435 |20,150,421,034,242 |20,110,826,184,343 |                 0 |                 0 |                 0 |                 0 |20,150,421,034,242 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00087                      P2WCLNT023|DTASRC  |   98,713,837 |      7,615 |          246 |           231 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |   98,713,591 |         7,384 |20,150,421,033,339 |20,110,826,195,646 |                 0 |                 0 |                 0 |                 0 |20,150,421,033,339 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00088                      P2WCLNT023|DTASRC  |   17,971,920 |      7,613 |          231 |           231 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |   17,971,689 |         7,382 |20,150,421,033,318 |20,110,826,193,615 |                 0 |                 0 |                 0 |                 0 |20,150,421,033,318 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00089                      P2WCLNT023|DTASRC  |  125,287,337 |      7,972 |          231 |           231 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |     996,918 |            1 |  124,290,188 |         7,740 |20,150,421,034,656 |20,110,826,195,105 |                 0 |                 0 |                 0 |                 0 |20,150,421,034,656 |20,130,217,123,740 |        0 |          0 |          0 |                 0 |
|  8ZO00090                      P2WCLNT023|DTASRC  |    1,702,133 |      7,667 |          226 |           226 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    1,701,907 |         7,441 |20,150,421,033,318 |20,110,826,194,023 |                 0 |                 0 |                 0 |                 0 |20,150,421,033,318 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00091                      P2WCLNT023|DTASRC  |    1,609,376 |      7,630 |          219 |           219 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    1,609,157 |         7,411 |20,150,421,033,425 |20,110,827,033,916 |                 0 |                 0 |                 0 |                 0 |20,150,421,033,425 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00092                      P2WCLNT023|DTASRC  |        9,646 |         17 |            4 |             4 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |       8,338 |            5 |        1,304 |             8 |20,150,420,130,609 |20,130,414,130,057 |                 0 |                 0 |                 0 |                 0 |20,150,420,130,609 |20,130,211,130,452 |        0 |          0 |          0 |                 0 |
|  8ZO00093                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,556 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00094                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,558 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00095                      P2WCLNT023|DTASRC  |  309,086,921 |      5,565 |        1,068 |           132 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |     659,429 |            2 |  308,426,424 |         5,431 |20,150,421,065,630 |20,110,827,081,942 |                 0 |                 0 |                 0 |                 0 |20,150,421,065,630 |20,100,811,095,621 |        0 |          0 |          0 |                 0 |
|  8ZO00096                      P2WCLNT023|DTASRC  |  225,811,622 |      4,110 |          550 |            88 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |  225,811,072 |         4,022 |20,150,421,075,351 |20,110,827,081,931 |                 0 |                 0 |                 0 |                 0 |20,150,421,075,351 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00097                      P2WCLNT023|DTASRC  |   62,506,496 |      4,154 |          205 |            89 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |  11,280,250 |            3 |   51,226,041 |         4,062 |20,150,421,082,243 |20,110,829,104,043 |                 0 |                 0 |                 0 |                 0 |20,150,421,082,243 |20,100,723,034,223 |        0 |          0 |          0 |                 0 |
|  8ZO00098                      P2WCLNT023|DTASRC  |           60 |         60 |           58 |            58 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            2 |             2 |20,110,829,103,218 |20,110,829,103,218 |                 0 |                 0 |                 0 |                 0 |20,100,313,232,612 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00099                      P2WCLNT023|DTASRC  |   97,391,162 |      7,509 |          160 |           153 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |   97,391,002 |         7,356 |20,150,421,033,639 |20,110,829,112,226 |                 0 |                 0 |                 0 |                 0 |20,150,421,033,639 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00100                      P2WCLNT023|DTASRC  |       17,344 |          5 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       17,344 |             5 |20,150,415,193,255 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,415,193,255 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00101                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,827,080,932 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00102                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,929,160,812 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00103                      P2WCLNT023|DTASRC  |       82,504 |          2 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       82,504 |             2 |20,150,420,031,721 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,420,031,721 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00104                      P2WCLNT023|DTASRC  |    2,640,143 |          3 |            9 |             1 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    2,640,134 |             2 |20,141,109,130,139 |20,141,109,130,139 |                 0 |                 0 |                 0 |                 0 |20,141,109,130,139 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00105                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,827,092,820 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00106                      P2WCLNT023|DTASRC  |          211 |          2 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          211 |             2 |20,150,410,205,519 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,410,205,519 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00108                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,615 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00109                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,829,110,215 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00110                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,830,151,022 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00111                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,150,111,130,142 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00112                      P2WCLNT023|DTASRC  |            1 |          1 |            1 |             1 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,232,628 |20,100,313,232,628 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00114                      P2WCLNT023|DTASRC  |       63,126 |          5 |            2 |             2 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       63,124 |             3 |20,150,413,031,453 |20,120,212,130,203 |                 0 |                 0 |                 0 |                 0 |20,150,413,031,453 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00115                      P2WCLNT023|DTASRC  |  175,858,674 |      5,274 |          539 |           129 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |  175,858,135 |         5,145 |20,150,421,085,650 |20,110,916,072,016 |                 0 |                 0 |                 0 |                 0 |20,150,421,085,650 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00116                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,913,112,850 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00117                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,915,034,607 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00118                      P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,915,035,215 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00119                      P2WCLNT023|DTASRC  |    7,457,993 |      2,747 |           62 |            58 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    7,457,931 |         2,689 |20,150,421,072,154 |20,110,915,050,317 |                 0 |                 0 |                 0 |                 0 |20,150,421,072,154 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00121                      P2WCLNT023|DTASRC  |       30,299 |        132 |           56 |            56 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       30,243 |            76 |20,150,421,071,057 |20,150,412,130,120 |                 0 |                 0 |                 0 |                 0 |20,150,421,071,057 |                 0 |        0 |          0 |          0 |                 0 |
|  8ZO00122                      P2WCLNT023|DTASRC  |           35 |          2 |           35 |             2 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,150,308,130,108 |20,150,308,130,108 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
