19.04.2015                                                                                                                                                          Dynamic List Display                                                                                                                                                                 1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  INFOSPOKE              |OBJVERS|APPLNM                   |OHDEST   |OHSOURCE   |OHSRCTYPE|UPDMODE|MAXSIZE|BCTCOMP|STRUCTURE1                    |STRUCTURE2                 |IMP_NAME            |DREQSER|BTCSRVNAME|DIALOGTASK|OBJSTAT|CONTREL|CONTTIMESTMP|OWNER|BWAPPL|ACTIVFL|TSTPNM|           TIMESTMP|TXTSH               |TXTLG               |
|  Z_0SD_O01_K001F        |A      |0SD_DLV                  |DW03785F |0SD_O01    |ODSO     |F      |  10000|       |/BIC/CYZ_0SD_O01_K001F        |/BIC/CZZ_0SD_O01_K001F     |ZZ_0SD_O01_K001F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,203,235,539 |SRD Sales Order ODS |SRD Sales Order ODS |
|  Z_0SD_O01_K001F        |M      |0SD_DLV                  |DW03785F |0SD_O01    |ODSO     |F      |  10000|       |/BIC/CYZ_0SD_O01_K001F        |/BIC/CZZ_0SD_O01_K001F     |ZZ_0SD_O01_K001F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,203,235,533 |SRD Sales Order ODS |SRD Sales Order ODS |
|  Z_0SD_O02_K001D        |A      |0SD_DLV                  |DW03786D |0SD_O02    |ODSO_D   |D      |  10000|       |/BIC/CYZ_0SD_O02_K001D        |/BIC/CZZ_0SD_O02_K001D     |ZZ_0SD_O02_K001D    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,203,235,623 |SRD Sales Return ODS|SRD Sales Return ODS|
|  Z_0SD_O02_K001D        |M      |0SD_DLV                  |DW03786D |0SD_O02    |ODSO_D   |D      |  10000|       |/BIC/CYZ_0SD_O02_K001D        |/BIC/CZZ_0SD_O02_K001D     |ZZ_0SD_O02_K001D    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,203,235,618 |SRD Sales Return ODS|SRD Sales Return ODS|
|  Z_0SD_O02_K001F        |A      |0SD_DLV                  |DW03786F |0SD_O02    |ODSO     |F      |  10000|       |/BIC/CYZ_0SD_O02_K001F        |/BIC/CZZ_0SD_O02_K001F     |ZZ_0SD_O02_K001F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,203,235,708 |SRD Sales Return ODS|SRD Sales Return ODS|
|  Z_0SD_O02_K001F        |M      |0SD_DLV                  |DW03786F |0SD_O02    |ODSO     |F      |  10000|       |/BIC/CYZ_0SD_O02_K001F        |/BIC/CZZ_0SD_O02_K001F     |ZZ_0SD_O02_K001F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,203,235,703 |SRD Sales Return ODS|SRD Sales Return ODS|
|  Z_0VENDOR_K001         |A      |MM-IO                    |DW03619  |0VENDOR    |IOBJ_A   |F      |  50000|       |/BIC/CYZ_0VENDOR_K001         |/BIC/CZZ_0VENDOR_K001      |ZZ_0VENDOR_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,905 |MD 0VENDOR Attr     |MD 0VENDOR Attr     |
|  Z_0VENDOR_K001         |M      |MM-IO                    |DW03619  |0VENDOR    |IOBJ_A   |F      |  50000|       |/BIC/CYZ_0VENDOR_K001         |/BIC/CZZ_0VENDOR_K001      |ZZ_0VENDOR_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,902 |MD 0VENDOR Attr     |MD 0VENDOR Attr     |
|  Z_0VENDOR_K002         |A      |MM-IO                    |DW03620  |0VENDOR    |IOBJ_T   |F      |  50000|       |/BIC/CYZ_0VENDOR_K002         |/BIC/CZZ_0VENDOR_K002      |ZZ_0VENDOR_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,949 |MD 0VENDOR Text     |MD 0VENDOR Text     |
|  Z_0VENDOR_K002         |M      |MM-IO                    |DW03620  |0VENDOR    |IOBJ_T   |F      |  50000|       |/BIC/CYZ_0VENDOR_K002         |/BIC/CZZ_0VENDOR_K002      |ZZ_0VENDOR_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,946 |MD 0VENDOR Text     |MD 0VENDOR Text     |
|  Z_0VEN_COMPC_K001      |A      |LO-IO                    |DW03621  |0VEN_COMPC |IOBJ_A   |F      |  50000|       |/BIC/CYZ_0VEN_COMPC_K001      |/BIC/CZZ_0VEN_COMPC_K001   |ZZ_0VEN_COMPC_K001  |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,231,034 |MD 0VEN_COMPC       |MD 0VEN_COMPC       |
|  Z_0VEN_COMPC_K001      |M      |LO-IO                    |DW03621  |0VEN_COMPC |IOBJ_A   |F      |  50000|       |/BIC/CYZ_0VEN_COMPC_K001      |/BIC/CZZ_0VEN_COMPC_K001   |ZZ_0VEN_COMPC_K001  |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,231,031 |MD 0VEN_COMPC       |MD 0VEN_COMPC       |
|  Z_0VEN_PURORG_K001     |A      |LO-IO                    |DW03623  |0VEN_PURORG|IOBJ_A   |F      |  50000|       |/BIC/CYZ_0VEN_PURORG_K001     |/BIC/CZZ_0VEN_PURORG_K001  |ZZ_0VEN_PURORG_K001 |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,654 |MD 0VEN_PURORG      |MD 0VEN_PURORG      |
|  Z_0VEN_PURORG_K001     |M      |LO-IO                    |DW03623  |0VEN_PURORG|IOBJ_A   |F      |  50000|       |/BIC/CYZ_0VEN_PURORG_K001     |/BIC/CZZ_0VEN_PURORG_K001  |ZZ_0VEN_PURORG_K001 |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,650 |MD 0VEN_PURORG      |MD 0VEN_PURORG      |
|  Z_ZADRNUMBR_K001       |A      |ZMASTER_DATA_CUSTOMER    |DW03634  |ZADRNUMBR  |IOBJ_A   |F      |  50000|       |/BIC/CYZ_ZADRNUMBR_K001       |/BIC/CZZ_ZADRNUMBR_K001    |ZZ_ZADRNUMBR_K001   |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,401 |MD Addr No Override |MD Addr No Override |
|  Z_ZADRNUMBR_K001       |M      |ZMASTER_DATA_CUSTOMER    |DW03634  |ZADRNUMBR  |IOBJ_A   |F      |  50000|       |/BIC/CYZ_ZADRNUMBR_K001       |/BIC/CZZ_ZADRNUMBR_K001    |ZZ_ZADRNUMBR_K001   |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,351 |MD Addr No Override |MD Addr No Override |
|  Z_ZC00004_K001         |A      |ZFINANCE_PROFITABILITY   |DW03414  |ZC00004    |CUBE     |F      |  40000|       |/BIC/CYZ_ZC00004_K001         |/BIC/CZZ_ZC00004_K001      |ZZ_ZC00004_K001     |      2|agdwd010  |          |INA    |       |          0 |     |      |X      |DDIC  |20,140,823,223,039 |RPM WW BU Profit    |RPM WW BU Profit    |
|  Z_ZC00008_K001         |A      |ZFINANCE_PROFITABILITY   |DW03415  |ZC00008    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00008_K001         |/BIC/CZZ_ZC00008_K001      |ZZ_ZC00008_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,225,840 |RPM Margin Reporting|RPM Margin Reporting|
|  Z_ZC00008_K001         |M      |ZFINANCE_PROFITABILITY   |DW03415  |ZC00008    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00008_K001         |/BIC/CZZ_ZC00008_K001      |ZZ_ZC00008_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,225,824 |RPM Margin Reporting|RPM Margin Reporting|
|  Z_ZC00013_K001         |A      |ZFINANCE_REVENUES        |DW03418  |ZC00013    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00013_K001         |/BIC/CZZ_ZC00013_K001      |ZZ_ZC00013_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,225,952 |RPM Sales Growth/VPE|RPM Sales Growth/VPE|
|  Z_ZC00013_K001         |M      |ZFINANCE_REVENUES        |DW03418  |ZC00013    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00013_K001         |/BIC/CZZ_ZC00013_K001      |ZZ_ZC00013_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,225,945 |RPM Sales Growth/VPE|RPM Sales Growth/VPE|
|  Z_ZC00014_K0001D       |A      |ZMARKETING_SALES_INVOICE |DW03165  |ZC00014    |CUBE     |D      |  10000|       |/BIC/CYZ_ZC00014_K0001D       |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,823,222,912 |Compensation  EAMER |Compensation  EAMER |
|  Z_ZC00014_K0001D       |M      |ZMARKETING_SALES_INVOICE |DW03165  |ZC00014    |CUBE     |D      |  10000|       |/BIC/CYZ_ZC00014_K0001D       |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,823,222,851 |Compensation  EAMER |Compensation  EAMER |
|  Z_ZC00014_K001D        |A      |ZMARKETING_SALES_INVOICE |DW0014   |ZC00014    |CUBE     |F      |  10000|       |/BIC/CYZ_ZC00014_K001D        |                           |                    |      2|          |X         |ACT    |       |          0 |     |      |X      |DDIC  |20,060,205,003,500 |Extract from EAMER  |Extract from EAMER  |
|  Z_ZC00014_K001D        |M      |ZMARKETING_SALES_INVOICE |DW0014   |ZC00014    |CUBE     |F      |  10000|       |/BIC/CYZ_ZC00014_K001D        |                           |                    |      2|          |X         |ACT    |       |          0 |     |      |X      |DDIC  |20,060,205,003,405 |Extract from EAMER  |Extract from EAMER  |
|  Z_ZC00014_K002         |A      |ZMARKETING_SALES_INVOICE |DW03399  |ZC00014    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00014_K002         |/BIC/CZZ_ZC00014_K002      |ZZ_ZC00014_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,204,000,556 |SA EAMER Sales      |SA EAMER Sales      |
|  Z_ZC00014_K002         |M      |ZMARKETING_SALES_INVOICE |DW03399  |ZC00014    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00014_K002         |/BIC/CZZ_ZC00014_K002      |ZZ_ZC00014_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,204,000,551 |SA EAMER Sales      |SA EAMER Sales      |
|  Z_ZC00014_K004F        |A      |ZMARKETING_SALES_INVOICE |DW03985  |ZC00014    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00014_K004F        |/BIC/CZZ_ZC00014_K004F     |ZZ_ZC00014_K004F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,503,223,423 |APO Sales Hist EAMER|APO Sales Hist EAMER|
|  Z_ZC00014_K004F        |M      |ZMARKETING_SALES_INVOICE |DW03985  |ZC00014    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00014_K004F        |/BIC/CZZ_ZC00014_K004F     |ZZ_ZC00014_K004F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,503,223,413 |APO Sales Hist EAMER|APO Sales Hist EAMER|
|  Z_ZC00014_K007D        |A      |ZMARKETING_SALES_INVOICE |DW04186  |ZC00014    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00014_K007D        |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,101,022,165,959 |EAMER Sales History |EAMER Sales History |
|  Z_ZC00014_K007D        |M      |ZMARKETING_SALES_INVOICE |DW04186  |ZC00014    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00014_K007D        |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,101,022,165,956 |EAMER Sales History |EAMER Sales History |
|  Z_ZC00014_K008D        |A      |ZMARKETING_SALES_INVOICE |DW04312  |ZC00014    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00014_K008D        |                           |                    |      2|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,123,222,355 |EAMER Extr for VFS  |EAMER Extr for VFS  |
|  Z_ZC00014_K008D        |M      |ZMARKETING_SALES_INVOICE |DW04312  |ZC00014    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00014_K008D        |                           |                    |      2|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,123,222,335 |EAMER Extr for VFS  |EAMER Extr for VFS  |
|  Z_ZC00016_K001D        |A      |ZMARKETING_SALES_INVOICE |DW00016  |ZC00016    |CUBE     |F      |   1000|       |/BIC/CYZ_ZC00016_K001D        |                           |                    |      2|          |X         |ACT    |       |          0 |     |      |X      |DDIC  |20,060,205,003,633 |Z_ZC00016_K001D     |Z_ZC00016_K001D     |
|  Z_ZC00016_K001D        |M      |ZMARKETING_SALES_INVOICE |DW00016  |ZC00016    |CUBE     |F      |   1000|       |/BIC/CYZ_ZC00016_K001D        |                           |                    |      2|          |X         |ACT    |       |          0 |     |      |X      |DDIC  |20,060,205,003,615 |Z_ZC00016_K001D     |Z_ZC00016_K001D     |
|  Z_ZC00016_K002         |A      |ZMARKETING_SALES_INVOICE |DW03405  |ZC00016    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00016_K002         |/BIC/CZZ_ZC00016_K002      |ZZ_ZC00016_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,205,194,007 |SA US&C Sales       |SA US&C Sales       |
|  Z_ZC00016_K002         |M      |ZMARKETING_SALES_INVOICE |DW03405  |ZC00016    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00016_K002         |/BIC/CZZ_ZC00016_K002      |ZZ_ZC00016_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,205,193,954 |SA US&C Sales       |SA US&C Sales       |
|  Z_ZC00016_K004F        |A      |ZMARKETING_SALES_INVOICE |DW03986  |ZC00016    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00016_K004F        |/BIC/CZZ_ZC00016_K004F     |ZZ_ZC00016_K004F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,503,223,424 |APO Sales Hist US&C |APO Sales Hist US&C |
|  Z_ZC00016_K004F        |M      |ZMARKETING_SALES_INVOICE |DW03986  |ZC00016    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00016_K004F        |/BIC/CZZ_ZC00016_K004F     |ZZ_ZC00016_K004F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,503,223,413 |APO Sales Hist US&C |APO Sales Hist US&C |
|  Z_ZC00016_K007D        |A      |ZMARKETING_SALES_INVOICE |DW04178  |ZC00016    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00016_K007D        |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,101,022,170,620 |Ext. US&C Sales Hist|Ext. US&C Sales Hist|
|  Z_ZC00016_K007D        |M      |ZMARKETING_SALES_INVOICE |DW04178  |ZC00016    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00016_K007D        |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,101,022,170,618 |Ext. US&C Sales Hist|Ext. US&C Sales Hist|
|  Z_ZC00016_K008D        |A      |ZMARKETING_SALES_INVOICE |DW04313  |ZC00016    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00016_K008D        |                           |                    |      2|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,123,222,355 |US&C Extr for VFS   |US&C Extr for VFS   |
|  Z_ZC00016_K008D        |M      |ZMARKETING_SALES_INVOICE |DW04313  |ZC00016    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00016_K008D        |                           |                    |      2|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,123,222,336 |US&C Extr for VFS   |US&C Extr for VFS   |
|  Z_ZC00018_K002         |A      |ZMARKETING_SALES_INVOICE |DW03449  |ZC00018    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00018_K002         |/BIC/CZZ_ZC00018_K002      |ZZ_ZC00018_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,204,002,011 |SA GAR Sales        |SA GAR Sales        |
|  Z_ZC00018_K002         |M      |ZMARKETING_SALES_INVOICE |DW03449  |ZC00018    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00018_K002         |/BIC/CZZ_ZC00018_K002      |ZZ_ZC00018_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,204,002,007 |SA GAR Sales        |SA GAR Sales        |
|  Z_ZC00018_K004F        |A      |ZMARKETING_SALES_INVOICE |DW03987  |ZC00018    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00018_K004F        |/BIC/CZZ_ZC00018_K004F     |ZZ_ZC00018_K004F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,503,223,424 |APO Sales Hist GAR  |APO Sales Hist GAR  |
|  Z_ZC00018_K004F        |M      |ZMARKETING_SALES_INVOICE |DW03987  |ZC00018    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00018_K004F        |/BIC/CZZ_ZC00018_K004F     |ZZ_ZC00018_K004F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,503,223,413 |APO Sales Hist GAR  |APO Sales Hist GAR  |
|  Z_ZC00018_K007D        |A      |ZMARKETING_SALES_INVOICE |DW04187  |ZC00018    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00018_K007D        |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,101,022,170,311 |GAR Sales History   |GAR Sales History   |
|  Z_ZC00018_K007D        |M      |ZMARKETING_SALES_INVOICE |DW04187  |ZC00018    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00018_K007D        |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,101,022,170,305 |GAR Sales History   |GAR Sales History   |
|  Z_ZC00018_K008D        |A      |ZMARKETING_SALES_INVOICE |DW04314  |ZC00018    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00018_K008D        |                           |                    |      2|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,123,222,355 |GAR Extr for VFS    |GAR Extr for VFS    |
|  Z_ZC00018_K008D        |M      |ZMARKETING_SALES_INVOICE |DW04314  |ZC00018    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00018_K008D        |                           |                    |      2|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,123,222,337 |GAR Extr for VFS    |GAR Extr for VFS    |
|  Z_ZC00020_K001         |A      |ZFINANCE_PROFITABILITY   |DW03419  |ZC00020    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00020_K001         |/BIC/CZZ_ZC00020_K001      |ZZ_ZC00020_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,046 |RPM Reportable Acct |RPM Reportable Acct |
|  Z_ZC00020_K001         |M      |ZFINANCE_PROFITABILITY   |DW03419  |ZC00020    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00020_K001         |/BIC/CZZ_ZC00020_K001      |ZZ_ZC00020_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,039 |RPM Reportable Acct |RPM Reportable Acct |
|  Z_ZC00021_K001         |A      |ZFINANCE_PROFITABILITY   |DW03420  |ZC00021    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00021_K001         |/BIC/CZZ_ZC00021_K001      |ZZ_ZC00021_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,219 |RPM Unit Mfg Cost   |RPM Unit Mfg Cost   |
|  Z_ZC00021_K001         |M      |ZFINANCE_PROFITABILITY   |DW03420  |ZC00021    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00021_K001         |/BIC/CZZ_ZC00021_K001      |ZZ_ZC00021_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,216 |RPM Unit Mfg Cost   |RPM Unit Mfg Cost   |
|  Z_ZC00022_K001         |A      |ZFINANCE_REVENUES        |DW03421  |ZC00022    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00022_K001         |/BIC/CZZ_ZC00022_K001      |ZZ_ZC00022_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,304 |RPM Free Product    |RPM Free Product    |
|  Z_ZC00022_K001         |M      |ZFINANCE_REVENUES        |DW03421  |ZC00022    |CUBE     |D      |  40000|       |/BIC/CYZ_ZC00022_K001         |/BIC/CZZ_ZC00022_K001      |ZZ_ZC00022_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,230,301 |RPM Free Product    |RPM Free Product    |
|  Z_ZC00027_K001         |A      |ZINV_MNGT                |DW04377  |ZC00027    |CUBE     |F      |  70000|       |/BIC/CYZ_ZC00027_K001         |/BIC/CZZ_ZC00027_K001      |ZZ_ZC00027_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,417,223,923 |Inventory Adjustment|Inventory Adjustment|
|  Z_ZC00027_K001         |M      |ZINV_MNGT                |DW04377  |ZC00027    |CUBE     |F      |  70000|       |/BIC/CYZ_ZC00027_K001         |/BIC/CZZ_ZC00027_K001      |ZZ_ZC00027_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,417,223,912 |Inventory Adjustment|Inventory Adjustment|
|  Z_ZC00035_K001         |A      |ZMARKETING_SALES_INVOICE |DW03461  |ZC00035    |CUBE     |D      |  10000|       |/BIC/CYZ_ZC00035_K001         |/BIC/CZZ_ZC00035_K001      |ZZ_ZC00035_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,234,241 |SA Indirect Sales   |SA Indirect Sales   |
|  Z_ZC00035_K001         |M      |ZMARKETING_SALES_INVOICE |DW03461  |ZC00035    |CUBE     |D      |  10000|       |/BIC/CYZ_ZC00035_K001         |/BIC/CZZ_ZC00035_K001      |ZZ_ZC00035_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,234,237 |SA Indirect Sales   |SA Indirect Sales   |
|  Z_ZC00037_K001F        |A      |ZFINANCE_COSTMGMT        |DW03526F |ZC00037    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00037_K001F        |/BIC/CZZ_ZC00037_K001F     |ZZ_ZC00037_K001F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,209,171,049 |CMIS Inv Det - GM&L |CMIS Inv Det - GM&L |
|  Z_ZC00037_K001F        |M      |ZFINANCE_COSTMGMT        |DW03526F |ZC00037    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00037_K001F        |/BIC/CZZ_ZC00037_K001F     |ZZ_ZC00037_K001F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,209,171,042 |CMIS Inv Det - GM&L |CMIS Inv Det - GM&L |
|  Z_ZC00037_K002F        |A      |ZFINANCE_COSTMGMT        |DW04235  |ZC00037    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00037_K002F        |ZBIC_CZZ_ZC00037_K002F     |ZZ_ZC00037_K002F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,313,164,525 |CMIS Invent. COGS   |CMIS Invent. COGS   |
|  Z_ZC00037_K002F        |M      |ZFINANCE_COSTMGMT        |DW04235  |ZC00037    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00037_K002F        |ZBIC_CZZ_ZC00037_K002F     |ZZ_ZC00037_K002F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,313,164,456 |CMIS Invent. COGS   |CMIS Invent. COGS   |
|  Z_ZC00038_K001D        |A      |ZMARKETING_SALES_INVOICE |DW0038   |ZC00038    |CUBE     |F      |  10000|       |/BIC/CYZ_ZC00038_K001D        |                           |                    |      2|          |X         |ACT    |       |          0 |     |      |X      |DDIC  |20,060,205,003,521 |Extract from LAR    |Extract from LAR    |
|  Z_ZC00038_K001D        |M      |ZMARKETING_SALES_INVOICE |DW0038   |ZC00038    |CUBE     |F      |  10000|       |/BIC/CYZ_ZC00038_K001D        |                           |                    |      2|          |X         |ACT    |       |          0 |     |      |X      |DDIC  |20,060,205,003,412 |Extract from LAR    |Extract from LAR    |
|  Z_ZC00038_K002         |A      |ZMARKETING_SALES_INVOICE |DW03455  |ZC00038    |CUBE     |D      |  10000|       |/BIC/CYZ_ZC00038_K002         |/BIC/CZZ_ZC00038_K002      |ZZ_ZC00038_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,234,325 |SA LAR Sales        |SA LAR Sales        |
|  Z_ZC00038_K002         |M      |ZMARKETING_SALES_INVOICE |DW03455  |ZC00038    |CUBE     |D      |  10000|       |/BIC/CYZ_ZC00038_K002         |/BIC/CZZ_ZC00038_K002      |ZZ_ZC00038_K002     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,127,234,321 |SA LAR Sales        |SA LAR Sales        |
|  Z_ZC00038_K004F        |A      |ZMARKETING_SALES_INVOICE |DW03988  |ZC00038    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00038_K004F        |/BIC/CZZ_ZC00038_K004F     |ZZ_ZC00038_K004F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,503,223,425 |APO Sales Hist LAR  |APO Sales Hist LAR  |
|  Z_ZC00038_K004F        |M      |ZMARKETING_SALES_INVOICE |DW03988  |ZC00038    |CUBE     |F      |  50000|       |/BIC/CYZ_ZC00038_K004F        |/BIC/CZZ_ZC00038_K004F     |ZZ_ZC00038_K004F    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,140,503,223,413 |APO Sales Hist LAR  |APO Sales Hist LAR  |
|  Z_ZC00038_K007D        |A      |ZMARKETING_SALES_INVOICE |DW04188  |ZC00038    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00038_K007D        |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,101,022,165,650 |LAR Sales History   |LAR Sales History   |
|  Z_ZC00038_K007D        |M      |ZMARKETING_SALES_INVOICE |DW04188  |ZC00038    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00038_K007D        |                           |                    |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,101,022,165,643 |LAR Sales History   |LAR Sales History   |
|  Z_ZC00038_K008D        |A      |ZMARKETING_SALES_INVOICE |DW04315  |ZC00038    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00038_K008D        |                           |                    |      2|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,123,222,356 |LAR Extr for VFS    |LAR Extr for VFS    |
|  Z_ZC00038_K008D        |M      |ZMARKETING_SALES_INVOICE |DW04315  |ZC00038    |CUBE     |D      |  50000|       |/BIC/CYZ_ZC00038_K008D        |                           |                    |      2|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,090,123,222,337 |LAR Extr for VFS    |LAR Extr for VFS    |
|  Z_ZC00056_K001         |A      |ZFINANCE_ACCOUNTING      |DW03520  |ZC00056    |CUBE     |D      |  10000|       |/BIC/CYZ_ZC00056_K001         |/BIC/CZZ_ZC00056_K001      |ZZ_ZC00056_K001     |      1|          |          |ACT    |       |          0 |     |      |X      |DDIC  |20,070,203,233,833 |DS - Non SAP Actuals|DS - Non SAP Actuals|
