19.04.2015                                                                                                                                      Dynamic List Display                                                                                                                                             1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  LOGDPID                       |OBJVERS|VARIANT |SOURCE                      |TYP|LOGSYS    |LOGDPID_N|FIRSTFLAG|UNAME    |          TIMESTAMP|OBJSTAT|CONTREL|       CONTTIMESTMP|OWNER|BWAPPL|OLTPSOURCE                    |OLTPTYP|GENERATED|CRT_PACKAGE|PUSH_PACKAGE|MASTERIPAK|ISMASTERIPAK|LPI|LPI_CHAIN|
|  0PAK_3FHMBT55ND65YN7Z56KAXHJ1M|D      |CUSTOMER|0D_MMPUR_C01_TD             |I  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |3.5/02 |20,040,108,153,245 |     |      |0D_MMPUR_C01_TD               |D      |         |           |            |          |            |   |         |
|  0PAK_3FHMBTKIPADKZWAVGUOZHLGH6|D      |CUSTOMER|0D_SALE_EMP                 |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,174,231 |SAP  |      |0D_SALE_EMP_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBTS788ZAIIUBMORBRNF6Y|D      |CUSTOMER|0D_VERSION                  |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,200,350 |SAP  |      |0D_VERSION_TEXT               |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBTZVR7L015DRSITO1PDWQ|D      |CUSTOMER|0D_PROD_HIE                 |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,124,028 |SAP  |      |0D_PROD_HIE_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBU7KA66PJRX7YCW0BRCMI|D      |CUSTOMER|0D_SD_C03_TD                |I  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |3.5/02 |20,040,210,092,417 |     |      |0D_SD_C03_TD                  |D      |         |           |            |          |            |   |         |
|  0PAK_3FHMBUF8T4SF2EGO46YCLTBCA|D      |CUSTOMER|0D_CUSTOMER                 |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,194,441 |SAP  |      |0D_CUSTOMER_ATTR              |M      |         |           |            |          |            |   |         |
|  0PAK_3FHMBUMXC3E4L104A10OVVA22|D      |CUSTOMER|0D_INDUSTRY                 |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |3.2/01 |20,030,321,092,626 |     |      |0D_INDUSTRY_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBUULV1ZU3NJKFV315X8RU|D      |CUSTOMER|0D_KH3                      |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,200,003 |SAP  |      |0D_KH3_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBV2AE0LJMA30LP5DFZ7HM|D      |CUSTOMER|0D_PLANT                    |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,200,427 |SAP  |      |0D_PLANT_TEXT                 |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBV9YWZ794WMGRJ7PQ167E|D      |CUSTOMER|0D_USERS                    |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,174,453 |SAP  |      |0D_USERS_TEXT                 |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBVX0HV0DOS8T91EQK72CQ|D      |CUSTOMER|0D_MEDIA                    |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,330 |       |3.0/01 |20,010,315,183,634 |SAP  |      |0D_MEDIA_TEXT                 |T      |         |           |            |          |            |   |         |
